PostCommentID,Post Created-Time,Post Keyword,Post Message,Post Attachment,Comment Created-Time,Comment UserName,Comment UserID,Comment Message
121580125458_10157699504415459_10157699538915459,2016-11-27T11:08:05+0000,Flucht,"Nachdem sich der Wagen in Eppendorf überschlagen hatte, flüchtete der Fahrer zu Fuß. Um seinen Bekannten im Auto kümmerte er sich nicht.",Unfallflucht: Mann lässt schwer verletzten Beifahrer zurück,2016-11-27T11:33:51+0000,Inka Erdmann,230754210696921_,"Sicher volltrunken, erbärmlich"
121580125458_10157699504415459_10157699545305459,2016-11-27T11:08:05+0000,Flucht,"Nachdem sich der Wagen in Eppendorf überschlagen hatte, flüchtete der Fahrer zu Fuß. Um seinen Bekannten im Auto kümmerte er sich nicht.",Unfallflucht: Mann lässt schwer verletzten Beifahrer zurück,2016-11-27T11:38:26+0000,Seffeia Miriam Zeyen,10208104116181741_,"Der Beifahrer, der hoffentlich bald wieder gesund ist, wird Licht ins Dunkle bringen!"
121580125458_10157699504415459_10157699553085459,2016-11-27T11:08:05+0000,Flucht,"Nachdem sich der Wagen in Eppendorf überschlagen hatte, flüchtete der Fahrer zu Fuß. Um seinen Bekannten im Auto kümmerte er sich nicht.",Unfallflucht: Mann lässt schwer verletzten Beifahrer zurück,2016-11-27T11:43:00+0000,Lily  Arpi,665293053655545_,
121580125458_10157699504415459_10157699566245459,2016-11-27T11:08:05+0000,Flucht,"Nachdem sich der Wagen in Eppendorf überschlagen hatte, flüchtete der Fahrer zu Fuß. Um seinen Bekannten im Auto kümmerte er sich nicht.",Unfallflucht: Mann lässt schwer verletzten Beifahrer zurück,2016-11-27T11:48:31+0000,Simone Felgner,10207826272283571_,"Wahrscheinlich Kinder oder Enkel der 1968 Generation, verantwortungslos bis der Notarzt kommt."
121580125458_10157699504415459_10157699579120459,2016-11-27T11:08:05+0000,Flucht,"Nachdem sich der Wagen in Eppendorf überschlagen hatte, flüchtete der Fahrer zu Fuß. Um seinen Bekannten im Auto kümmerte er sich nicht.",Unfallflucht: Mann lässt schwer verletzten Beifahrer zurück,2016-11-27T11:53:26+0000,Uwe Stahl,1277314395658210_,"Wenn ich aus der Pampa nach Hamburg fahre und mich grob an die vorgeschriebene Geschwindigkeit halte.... werde ich bedroht,beschimpft , angeblinkt ......"
121580125458_10157699504415459_10157699607535459,2016-11-27T11:08:05+0000,Flucht,"Nachdem sich der Wagen in Eppendorf überschlagen hatte, flüchtete der Fahrer zu Fuß. Um seinen Bekannten im Auto kümmerte er sich nicht.",Unfallflucht: Mann lässt schwer verletzten Beifahrer zurück,2016-11-27T12:05:51+0000,Marvin Sudau,10213190673100885_,"Vielleicht auch einfach eine Handlung im Shock, die er überhaupt nicht beeinflussen kann?"
121580125458_10157699504415459_10157699791145459,2016-11-27T11:08:05+0000,Flucht,"Nachdem sich der Wagen in Eppendorf überschlagen hatte, flüchtete der Fahrer zu Fuß. Um seinen Bekannten im Auto kümmerte er sich nicht.",Unfallflucht: Mann lässt schwer verletzten Beifahrer zurück,2016-11-27T12:50:07+0000,Henrik Goy,231905503955774_,Solche Beknackten sollten lieber Dreirad fahren!!!
121580125458_10157699504415459_10157700845625459,2016-11-27T11:08:05+0000,Flucht,"Nachdem sich der Wagen in Eppendorf überschlagen hatte, flüchtete der Fahrer zu Fuß. Um seinen Bekannten im Auto kümmerte er sich nicht.",Unfallflucht: Mann lässt schwer verletzten Beifahrer zurück,2016-11-27T18:21:13+0000,Marco Osterloh,1735147926812287_,Der stellt sich freiwillig und bekommt Bewährung.
121580125458_10157699504415459_10157701307725459,2016-11-27T11:08:05+0000,Flucht,"Nachdem sich der Wagen in Eppendorf überschlagen hatte, flüchtete der Fahrer zu Fuß. Um seinen Bekannten im Auto kümmerte er sich nicht.",Unfallflucht: Mann lässt schwer verletzten Beifahrer zurück,2016-11-27T20:16:25+0000,Verena Peyer,10207767041925316_,"Im Schock Haie ich auch ab. Meine Energie wäre sehr hoch dann, ausreichend für sehr langes Laufen."
121580125458_10157699504415459_10157701428255459,2016-11-27T11:08:05+0000,Flucht,"Nachdem sich der Wagen in Eppendorf überschlagen hatte, flüchtete der Fahrer zu Fuß. Um seinen Bekannten im Auto kümmerte er sich nicht.",Unfallflucht: Mann lässt schwer verletzten Beifahrer zurück,2016-11-27T20:41:28+0000,Alex Bü,344114665970683_,"Oh, schon wieder ein Halbstarker, der einen Unfall gebaut hat."
121580125458_10157699504415459_10157701845795459,2016-11-27T11:08:05+0000,Flucht,"Nachdem sich der Wagen in Eppendorf überschlagen hatte, flüchtete der Fahrer zu Fuß. Um seinen Bekannten im Auto kümmerte er sich nicht.",Unfallflucht: Mann lässt schwer verletzten Beifahrer zurück,2016-11-27T22:24:45+0000,Jonas Herbold,10209667685501270_,In Hamburg kann man auch gefühlt fahren wie man lustig ist. Blitzer gibt es gefühlte 5 Stück und ab und zu mal einen mobilen. Da könnte Hamburg gerne mal ein bisschen was investieren ;)
121580125458_10157699504415459_10157705132010459,2016-11-27T11:08:05+0000,Flucht,"Nachdem sich der Wagen in Eppendorf überschlagen hatte, flüchtete der Fahrer zu Fuß. Um seinen Bekannten im Auto kümmerte er sich nicht.",Unfallflucht: Mann lässt schwer verletzten Beifahrer zurück,2016-11-28T19:00:19+0000,Philip Hsiao-Lung Tjenn,1624622037563399_,Maldonado
121580125458_10157665460725459_10157665465315459,2016-11-19T14:29:11+0000,Flucht,"Tipp: Regisseur Dominik Graf legt mit seinem ARD-Film ""Zielfahnder ? Flucht in die Karpaten"" großartige Unterhaltung hin.",Dieses Wochenende gibt's was Besseres als den Tatort,2016-11-19T14:30:36+0000,Patrick Christian,726078787542648_,"Nichts, aber auch Nichts ist besser als der Tatort!"
121580125458_10157665460725459_10157665590805459,2016-11-19T14:29:11+0000,Flucht,"Tipp: Regisseur Dominik Graf legt mit seinem ARD-Film ""Zielfahnder ? Flucht in die Karpaten"" großartige Unterhaltung hin.",Dieses Wochenende gibt's was Besseres als den Tatort,2016-11-19T15:09:52+0000,Claudine Hamerick,10206740338905858_,Also same procedure as every weekend ?
121580125458_10157665460725459_10157666979670459,2016-11-19T14:29:11+0000,Flucht,"Tipp: Regisseur Dominik Graf legt mit seinem ARD-Film ""Zielfahnder ? Flucht in die Karpaten"" großartige Unterhaltung hin.",Dieses Wochenende gibt's was Besseres als den Tatort,2016-11-19T20:55:22+0000,Rainer LaPauli,10212697651226409_,"Herr Behrens, haben Sie den Film tatsächlich gesehen bevor Sie Ihre Kritik geschrieben haben? Der Film ist Schrott von Anfang bis Ende."
121580125458_10157665460725459_10157667144445459,2016-11-19T14:29:11+0000,Flucht,"Tipp: Regisseur Dominik Graf legt mit seinem ARD-Film ""Zielfahnder ? Flucht in die Karpaten"" großartige Unterhaltung hin.",Dieses Wochenende gibt's was Besseres als den Tatort,2016-11-19T21:33:49+0000,Kalle Tasch,1487649497930899_,Dem kann ich nur voll zustimmen.
121580125458_10157665460725459_10157669280255459,2016-11-19T14:29:11+0000,Flucht,"Tipp: Regisseur Dominik Graf legt mit seinem ARD-Film ""Zielfahnder ? Flucht in die Karpaten"" großartige Unterhaltung hin.",Dieses Wochenende gibt's was Besseres als den Tatort,2016-11-20T08:48:14+0000,Simon Haugaard Corydon,10154174478376868_,Wassa Camara
121580125458_10157665460725459_10157669424155459,2016-11-19T14:29:11+0000,Flucht,"Tipp: Regisseur Dominik Graf legt mit seinem ARD-Film ""Zielfahnder ? Flucht in die Karpaten"" großartige Unterhaltung hin.",Dieses Wochenende gibt's was Besseres als den Tatort,2016-11-20T09:58:00+0000,Friedhelm Bente,1411732822213095_,"Man sitzt und staunt...und man merkt,wie die Laune in den Keller geht...kein Film mehr ohne (unnötigen ) Sex,Kommissar Zufall allerorten,einfach gruselig..."
121580125458_10157620115615459_10157620132345459,2016-11-10T17:13:10+0000,Flüchtling,Die Stiftung des Schauspielers unterstützt den Bau mit 500.000 Euro. In der Einrichtung sollen täglich bis zu 50 Kinder betreut werden,Til Schweiger eröffnet Flüchtlings-Kita in Osnabrück,2016-11-10T17:18:20+0000,Aybi Anja,1631330933830069_,"Cool, finde ich klasse. ????"
121580125458_10157620115615459_10157620177850459,2016-11-10T17:13:10+0000,Flüchtling,Die Stiftung des Schauspielers unterstützt den Bau mit 500.000 Euro. In der Einrichtung sollen täglich bis zu 50 Kinder betreut werden,Til Schweiger eröffnet Flüchtlings-Kita in Osnabrück,2016-11-10T17:31:50+0000,Reinhard Rybicki,243222586153328_,
121580125458_10157620115615459_10157620181775459,2016-11-10T17:13:10+0000,Flüchtling,Die Stiftung des Schauspielers unterstützt den Bau mit 500.000 Euro. In der Einrichtung sollen täglich bis zu 50 Kinder betreut werden,Til Schweiger eröffnet Flüchtlings-Kita in Osnabrück,2016-11-10T17:32:57+0000,Petra Dieckmann,1572284586120593_,"Es wäre schon besser gür die Integration, wenn die Flüchtlingskinder nicht unter sich bleiben würden."
121580125458_10157620115615459_10157620181790459,2016-11-10T17:13:10+0000,Flüchtling,Die Stiftung des Schauspielers unterstützt den Bau mit 500.000 Euro. In der Einrichtung sollen täglich bis zu 50 Kinder betreut werden,Til Schweiger eröffnet Flüchtlings-Kita in Osnabrück,2016-11-10T17:32:57+0000,Nadine Jaunty,1355863157770569_,Das nutzt er doch nur um sich selber zu promoten.
121580125458_10157620115615459_10157620188080459,2016-11-10T17:13:10+0000,Flüchtling,Die Stiftung des Schauspielers unterstützt den Bau mit 500.000 Euro. In der Einrichtung sollen täglich bis zu 50 Kinder betreut werden,Til Schweiger eröffnet Flüchtlings-Kita in Osnabrück,2016-11-10T17:35:06+0000,Anne Horch,1761102450879405_,Uwe Martin ?
121580125458_10157620115615459_10157620201310459,2016-11-10T17:13:10+0000,Flüchtling,Die Stiftung des Schauspielers unterstützt den Bau mit 500.000 Euro. In der Einrichtung sollen täglich bis zu 50 Kinder betreut werden,Til Schweiger eröffnet Flüchtlings-Kita in Osnabrück,2016-11-10T17:38:02+0000,Bob Oskar,10154906754114172_,Find ich jut ?????
121580125458_10157620115615459_10157620201680459,2016-11-10T17:13:10+0000,Flüchtling,Die Stiftung des Schauspielers unterstützt den Bau mit 500.000 Euro. In der Einrichtung sollen täglich bis zu 50 Kinder betreut werden,Til Schweiger eröffnet Flüchtlings-Kita in Osnabrück,2016-11-10T17:38:09+0000,Michael Hadler,1009246742512867_,"In Hamburg heisst sein Fresstempel "" Baerfoot"". In Osnabrück Kita?"
121580125458_10157620115615459_10157620221340459,2016-11-10T17:13:10+0000,Flüchtling,Die Stiftung des Schauspielers unterstützt den Bau mit 500.000 Euro. In der Einrichtung sollen täglich bis zu 50 Kinder betreut werden,Til Schweiger eröffnet Flüchtlings-Kita in Osnabrück,2016-11-10T17:44:49+0000,Sabine Baier,610264815848443_,Ich finde dieses Engagement richtig toll.
121580125458_10157620115615459_10157620269075459,2016-11-10T17:13:10+0000,Flüchtling,Die Stiftung des Schauspielers unterstützt den Bau mit 500.000 Euro. In der Einrichtung sollen täglich bis zu 50 Kinder betreut werden,Til Schweiger eröffnet Flüchtlings-Kita in Osnabrück,2016-11-10T17:59:47+0000,Uwe Wegener,1381011141949641_,Wer ist Till Schweiger ??
121580125458_10157620115615459_10157620276650459,2016-11-10T17:13:10+0000,Flüchtling,Die Stiftung des Schauspielers unterstützt den Bau mit 500.000 Euro. In der Einrichtung sollen täglich bis zu 50 Kinder betreut werden,Til Schweiger eröffnet Flüchtlings-Kita in Osnabrück,2016-11-10T18:01:51+0000,Mario Meier,1369205163103679_,
121580125458_10157620115615459_10157620285120459,2016-11-10T17:13:10+0000,Flüchtling,Die Stiftung des Schauspielers unterstützt den Bau mit 500.000 Euro. In der Einrichtung sollen täglich bis zu 50 Kinder betreut werden,Til Schweiger eröffnet Flüchtlings-Kita in Osnabrück,2016-11-10T18:04:02+0000,Barbara Glöckler - Thörmer,10209971206548711_,????????????
121580125458_10157620115615459_10157620287240459,2016-11-10T17:13:10+0000,Flüchtling,Die Stiftung des Schauspielers unterstützt den Bau mit 500.000 Euro. In der Einrichtung sollen täglich bis zu 50 Kinder betreut werden,Til Schweiger eröffnet Flüchtlings-Kita in Osnabrück,2016-11-10T18:04:39+0000,Alice Thiele,1100693110029229_,"Ich will sehen wieviel er dazu beigetragen hat,"
121580125458_10157620115615459_10157620293960459,2016-11-10T17:13:10+0000,Flüchtling,Die Stiftung des Schauspielers unterstützt den Bau mit 500.000 Euro. In der Einrichtung sollen täglich bis zu 50 Kinder betreut werden,Til Schweiger eröffnet Flüchtlings-Kita in Osnabrück,2016-11-10T18:07:01+0000,Julia Vogel,1709303149399324_,"Man muss Herrn Schweiger nicht mögen, aber zumindest macht er was er angekündigt hat! Haters gonna hate"
121580125458_10157620115615459_10157620296655459,2016-11-10T17:13:10+0000,Flüchtling,Die Stiftung des Schauspielers unterstützt den Bau mit 500.000 Euro. In der Einrichtung sollen täglich bis zu 50 Kinder betreut werden,Til Schweiger eröffnet Flüchtlings-Kita in Osnabrück,2016-11-10T18:07:53+0000,Mary Süder,248389295581836_,"Klasse.Die doitschen patidiotischen Neidhammel gehen steil. Da sie selbst nie etwas für andere tun würden und lediglich Handaufhalter sind, können diese emotional verwahrlosten Geschöpfe nicht begreifen das ein Mensch anderen hilft. Respekt Herr Schweiger."
121580125458_10157620115615459_10157620369250459,2016-11-10T17:13:10+0000,Flüchtling,Die Stiftung des Schauspielers unterstützt den Bau mit 500.000 Euro. In der Einrichtung sollen täglich bis zu 50 Kinder betreut werden,Til Schweiger eröffnet Flüchtlings-Kita in Osnabrück,2016-11-10T18:30:08+0000,Serdal Tokalak,1655678214462293_,"So etwas nenne ich Fürsorge, Menschlichkeit und Verantwortungsvolles Handeln & Engagement. Super Sache!?"
121580125458_10157620115615459_10157620394320459,2016-11-10T17:13:10+0000,Flüchtling,Die Stiftung des Schauspielers unterstützt den Bau mit 500.000 Euro. In der Einrichtung sollen täglich bis zu 50 Kinder betreut werden,Til Schweiger eröffnet Flüchtlings-Kita in Osnabrück,2016-11-10T18:37:15+0000,Jan Oliver Jürss,10211760898685713_,"Wozu brauchen Flüchtlinge eine Kita?Die dürfen doch leider eh nicht arbeiten,oder bin ich da falsch informiert? Das muss dringend geändert werden,ich würde ohne Beschäftigung verrückt werden"
121580125458_10157620115615459_10157620484195459,2016-11-10T17:13:10+0000,Flüchtling,Die Stiftung des Schauspielers unterstützt den Bau mit 500.000 Euro. In der Einrichtung sollen täglich bis zu 50 Kinder betreut werden,Til Schweiger eröffnet Flüchtlings-Kita in Osnabrück,2016-11-10T19:02:24+0000,Marcus Weitz,1167727243334741_,Der Nuschel Kop.....
121580125458_10157620115615459_10157620504615459,2016-11-10T17:13:10+0000,Flüchtling,Die Stiftung des Schauspielers unterstützt den Bau mit 500.000 Euro. In der Einrichtung sollen täglich bis zu 50 Kinder betreut werden,Til Schweiger eröffnet Flüchtlings-Kita in Osnabrück,2016-11-10T19:09:04+0000,Ulrike Berndt,1389737987754377_,"Was soll das denn?! Ghettoisierung schon für die Kleinsten? Gerade in dem Alter geht es superschnell mit der Integration, vor allem sprachlich, und das muss man unbedingt nutzen."
121580125458_10157620115615459_10157620571320459,2016-11-10T17:13:10+0000,Flüchtling,Die Stiftung des Schauspielers unterstützt den Bau mit 500.000 Euro. In der Einrichtung sollen täglich bis zu 50 Kinder betreut werden,Til Schweiger eröffnet Flüchtlings-Kita in Osnabrück,2016-11-10T19:29:58+0000,Jens Zett,232995667129790_,selber schuld
121580125458_10157620115615459_10157620671670459,2016-11-10T17:13:10+0000,Flüchtling,Die Stiftung des Schauspielers unterstützt den Bau mit 500.000 Euro. In der Einrichtung sollen täglich bis zu 50 Kinder betreut werden,Til Schweiger eröffnet Flüchtlings-Kita in Osnabrück,2016-11-10T20:02:15+0000,Andreas Deitlaff,919134374889786_,Guck dir die Neider und Hetzer wieder an.
121580125458_10157620115615459_10157620692765459,2016-11-10T17:13:10+0000,Flüchtling,Die Stiftung des Schauspielers unterstützt den Bau mit 500.000 Euro. In der Einrichtung sollen täglich bis zu 50 Kinder betreut werden,Til Schweiger eröffnet Flüchtlings-Kita in Osnabrück,2016-11-10T20:06:43+0000,Gerhard Hewing,1303798172974656_,Nein! Ist das toll!!
121580125458_10157620115615459_10157620971175459,2016-11-10T17:13:10+0000,Flüchtling,Die Stiftung des Schauspielers unterstützt den Bau mit 500.000 Euro. In der Einrichtung sollen täglich bis zu 50 Kinder betreut werden,Til Schweiger eröffnet Flüchtlings-Kita in Osnabrück,2016-11-10T20:52:14+0000,Margie Chris Pichert,1046488695497709_,Neben ihm auf dem Foto steht ein Kita-Kind ...
121580125458_10157620115615459_10157621055685459,2016-11-10T17:13:10+0000,Flüchtling,Die Stiftung des Schauspielers unterstützt den Bau mit 500.000 Euro. In der Einrichtung sollen täglich bis zu 50 Kinder betreut werden,Til Schweiger eröffnet Flüchtlings-Kita in Osnabrück,2016-11-10T21:07:54+0000,Serdar Cetin,10206741618807671_,Sehr gut. Und wir schaffen das doch. ?
121580125458_10157620115615459_10157621275200459,2016-11-10T17:13:10+0000,Flüchtling,Die Stiftung des Schauspielers unterstützt den Bau mit 500.000 Euro. In der Einrichtung sollen täglich bis zu 50 Kinder betreut werden,Til Schweiger eröffnet Flüchtlings-Kita in Osnabrück,2016-11-10T22:01:44+0000,Guido Schäfer,1151308268296130_,"vllt einfach ma die fresse halten TS, einfach nur machen ! achja ohne PR bringst ja nix ..... leg dich wieder hin, solche typen wie dich ham wir genug! alles was zählt is aufmerksamkeit !!!!! meine verachtung hast du ??"
121580125458_10157620115615459_10157621852360459,2016-11-10T17:13:10+0000,Flüchtling,Die Stiftung des Schauspielers unterstützt den Bau mit 500.000 Euro. In der Einrichtung sollen täglich bis zu 50 Kinder betreut werden,Til Schweiger eröffnet Flüchtlings-Kita in Osnabrück,2016-11-11T00:49:23+0000,Evariste Ekoh,10209049233964225_,Samim Ángel Agüero
121580125458_10157620115615459_10157622640080459,2016-11-10T17:13:10+0000,Flüchtling,Die Stiftung des Schauspielers unterstützt den Bau mit 500.000 Euro. In der Einrichtung sollen täglich bis zu 50 Kinder betreut werden,Til Schweiger eröffnet Flüchtlings-Kita in Osnabrück,2016-11-11T04:24:43+0000,Christian Huth,999780840126983_,Er macht etwas für Flüchtlinge ohne sich vorher aufzuplustern und selbst zu feiern? Ich bin begeistert :D
121580125458_10157620115615459_10157623006090459,2016-11-10T17:13:10+0000,Flüchtling,Die Stiftung des Schauspielers unterstützt den Bau mit 500.000 Euro. In der Einrichtung sollen täglich bis zu 50 Kinder betreut werden,Til Schweiger eröffnet Flüchtlings-Kita in Osnabrück,2016-11-11T06:25:25+0000,Brigitte Kruse,676095742560376_,multimillionäre haben es auch schwer in deutschland...
121580125458_10157620115615459_10157623285050459,2016-11-10T17:13:10+0000,Flüchtling,Die Stiftung des Schauspielers unterstützt den Bau mit 500.000 Euro. In der Einrichtung sollen täglich bis zu 50 Kinder betreut werden,Til Schweiger eröffnet Flüchtlings-Kita in Osnabrück,2016-11-11T08:57:33+0000,Jasmin Langenhorn,706061569560292_,Eine Kindergettobildung. Sehr sinnig! Da lernen sie auch schnell deutsch. Ironie aus.
121580125458_10157620115615459_10157623466030459,2016-11-10T17:13:10+0000,Flüchtling,Die Stiftung des Schauspielers unterstützt den Bau mit 500.000 Euro. In der Einrichtung sollen täglich bis zu 50 Kinder betreut werden,Til Schweiger eröffnet Flüchtlings-Kita in Osnabrück,2016-11-11T10:35:10+0000,David Knop,1365394846826270_,"Finde ich grundsätzlich gut, aber würde mir mehr Engagement von vielen Promis in Anfrika und sonst wo wünschen. Nicht in dem sie die arbeitende Bevölkerung zu spenden aufrufen, sondern uneigennützig ihr Vermögen zum Teil dahin spenden oder auch da etwas errichten, was für die dort ansässige Bevölkerung von Nutzen ist."
121580125458_10157620115615459_10157624037895459,2016-11-10T17:13:10+0000,Flüchtling,Die Stiftung des Schauspielers unterstützt den Bau mit 500.000 Euro. In der Einrichtung sollen täglich bis zu 50 Kinder betreut werden,Til Schweiger eröffnet Flüchtlings-Kita in Osnabrück,2016-11-11T13:26:07+0000,Konzertagentur Hansen,225445340914262_,Respekt!
121580125458_10157620115615459_10157624211665459,2016-11-10T17:13:10+0000,Flüchtling,Die Stiftung des Schauspielers unterstützt den Bau mit 500.000 Euro. In der Einrichtung sollen täglich bis zu 50 Kinder betreut werden,Til Schweiger eröffnet Flüchtlings-Kita in Osnabrück,2016-11-11T14:24:08+0000,Gardi Siebels Soerje,654683064693841_,Absolute Zustimmung! Nur so hört der Strom der um Hilfe bittenden Afrikaner - nach Europa - auf. Sie brauchen im eigenen Land eine Lebenschance.
121580125458_10157620115615459_10157624547555459,2016-11-10T17:13:10+0000,Flüchtling,Die Stiftung des Schauspielers unterstützt den Bau mit 500.000 Euro. In der Einrichtung sollen täglich bis zu 50 Kinder betreut werden,Til Schweiger eröffnet Flüchtlings-Kita in Osnabrück,2016-11-11T16:15:18+0000,Marie VB,1766040920324027_,Charlotte Feline er eröffnet nicht nur Restaurants :D
121580125458_10157620115615459_10157625073685459,2016-11-10T17:13:10+0000,Flüchtling,Die Stiftung des Schauspielers unterstützt den Bau mit 500.000 Euro. In der Einrichtung sollen täglich bis zu 50 Kinder betreut werden,Til Schweiger eröffnet Flüchtlings-Kita in Osnabrück,2016-11-11T18:42:19+0000,Heinke Katja Eichhorn,10211682257552977_,"Ich weiß echt nicht, welches Problem ihr habt, Leute! Es ist großartig, wenn Promis soziale Einrichtungen sponsorn."
121580125458_10157620115615459_10157625329810459,2016-11-10T17:13:10+0000,Flüchtling,Die Stiftung des Schauspielers unterstützt den Bau mit 500.000 Euro. In der Einrichtung sollen täglich bis zu 50 Kinder betreut werden,Til Schweiger eröffnet Flüchtlings-Kita in Osnabrück,2016-11-11T19:55:05+0000,Monika Rummelhagen,229725120772192_,"Danke Til, ich finde es großartig ??"
121580125458_10157620115615459_10157625941790459,2016-11-10T17:13:10+0000,Flüchtling,Die Stiftung des Schauspielers unterstützt den Bau mit 500.000 Euro. In der Einrichtung sollen täglich bis zu 50 Kinder betreut werden,Til Schweiger eröffnet Flüchtlings-Kita in Osnabrück,2016-11-11T22:02:42+0000,Oliver Wilkening,1722298784754103_,Gibts auch Schweinefleisch?
121580125458_10157620115615459_10157625948215459,2016-11-10T17:13:10+0000,Flüchtling,Die Stiftung des Schauspielers unterstützt den Bau mit 500.000 Euro. In der Einrichtung sollen täglich bis zu 50 Kinder betreut werden,Til Schweiger eröffnet Flüchtlings-Kita in Osnabrück,2016-11-11T22:04:04+0000,Oliver Wilkening,1722298784754103_,"Schweig er stille, Til!"
121580125458_10157620115615459_10157627678545459,2016-11-10T17:13:10+0000,Flüchtling,Die Stiftung des Schauspielers unterstützt den Bau mit 500.000 Euro. In der Einrichtung sollen täglich bis zu 50 Kinder betreut werden,Til Schweiger eröffnet Flüchtlings-Kita in Osnabrück,2016-11-12T07:24:03+0000,Jörg -Gerhard Block-Kistenmacher,283481915434497_,Einer mit Herz Und Verstand
121580125458_10157613093815459_10157613105810459,2016-11-09T05:15:25+0000,Flüchtling,Ein Sicherheitsdienst kontrolliert die Räume des Hochschulsports am Turmweg. Es gab offenbar Beschwerden über Flüchtlinge.,Warum Wachleute plötzlich die Uni-Duschen sichern,2016-11-09T05:18:47+0000,Uwe Adomat,1163605510426550_,Glaub ich jetzt Nicht ? Das ist NUR rechtes Gedankengut
121580125458_10157613093815459_10157613199210459,2016-11-09T05:15:25+0000,Flüchtling,Ein Sicherheitsdienst kontrolliert die Räume des Hochschulsports am Turmweg. Es gab offenbar Beschwerden über Flüchtlinge.,Warum Wachleute plötzlich die Uni-Duschen sichern,2016-11-09T05:53:09+0000,Torsten Barcello,728513537314295_,"Fazit: Die Flüchtlinge sind schuld, dass die Deutschen immer dicker werden. Ich habe gewusst."
121580125458_10157613093815459_10157613724700459,2016-11-09T05:15:25+0000,Flüchtling,Ein Sicherheitsdienst kontrolliert die Räume des Hochschulsports am Turmweg. Es gab offenbar Beschwerden über Flüchtlinge.,Warum Wachleute plötzlich die Uni-Duschen sichern,2016-11-09T09:12:07+0000,Sascha Fuchs,1174899929212717_,Alleine die Tatsache das sowas nötig ist !! Egal ob Flüchtlinge oder nicht !! Sagt doch schon wieder alles aus !!!
121580125458_10157613093815459_10157613750585459,2016-11-09T05:15:25+0000,Flüchtling,Ein Sicherheitsdienst kontrolliert die Räume des Hochschulsports am Turmweg. Es gab offenbar Beschwerden über Flüchtlinge.,Warum Wachleute plötzlich die Uni-Duschen sichern,2016-11-09T09:24:16+0000,Christian Grabbert,10211339204654574_,"Sind wir jetzt alle Rassisten geworden, wozu einen Sicherheitsdienst, diese armen traumatisierten wollen doch nur mit Duschen....."
121580125458_10157613093815459_10157613790225459,2016-11-09T05:15:25+0000,Flüchtling,Ein Sicherheitsdienst kontrolliert die Räume des Hochschulsports am Turmweg. Es gab offenbar Beschwerden über Flüchtlinge.,Warum Wachleute plötzlich die Uni-Duschen sichern,2016-11-09T09:46:10+0000,Petra Heinsohn,1202714489808628_,"Es gibt ja mittlerweile Einrichtungen für Flüchtlinge, die auch für Wäsche etc. genutzt werden können. Sporthallen etc. die anfangs für Flüchtlinge freigegeben wurden, sind jetzt wieder ihrer ursprünglichen Nutzung zugeordnet. Nämlich dem Sport für Kinder und Freizeitsportler, sowie bei den Unihallen den Studierenden. So ist es gut!"
121580125458_10157613093815459_10157614020870459,2016-11-09T05:15:25+0000,Flüchtling,Ein Sicherheitsdienst kontrolliert die Räume des Hochschulsports am Turmweg. Es gab offenbar Beschwerden über Flüchtlinge.,Warum Wachleute plötzlich die Uni-Duschen sichern,2016-11-09T11:43:22+0000,Harry Weiland,10154331690692855_,die Stadt verkommt...
121580125458_10157613093815459_10157619492330459,2016-11-09T05:15:25+0000,Flüchtling,Ein Sicherheitsdienst kontrolliert die Räume des Hochschulsports am Turmweg. Es gab offenbar Beschwerden über Flüchtlinge.,Warum Wachleute plötzlich die Uni-Duschen sichern,2016-11-10T14:05:46+0000,Patrick Schmidt,1063954677049043_,"Tja, Hamburg ist  eben schön Bunt , die Wähler wollen ja offensichtlich solche Zustände ;)"
121580125458_10157613093815459_10157632651675459,2016-11-09T05:15:25+0000,Flüchtling,Ein Sicherheitsdienst kontrolliert die Räume des Hochschulsports am Turmweg. Es gab offenbar Beschwerden über Flüchtlinge.,Warum Wachleute plötzlich die Uni-Duschen sichern,2016-11-13T09:23:21+0000,Florian Paetow,1514128188616563_,Ole He
121580125458_10157603987840459_10157603995965459,2016-11-07T06:40:18+0000,Islam,Warum wenden sich immer mehr junge Menschen dem radikalen Islam zu? Diese Frage beschäftigte am Sonntagabend die Gäste von Anne Will.,Bosbach empört: Anne Will lässt Vollverschleierte für Kriegseinsatz werben,2016-11-07T06:46:06+0000,Maria Proc,1309904912384802_,"Mir fällt bei Muslimen besonders auf, wie fanatisch diese ihre Religion verteidigen, ohne auch nur einen Funken Kritik an dieser zuzulassen. Vom Fanatismus zum Radikalismus ist es nur ein kleiner Schritt. Fehler suchen sie immer bei den Anderen. Wenn die USA nicht schuld ist, dann die Juden oder die westliche Welt. Aber die eigene archaische Weltanschauung und Religion zu hinterfragen, kommt ihnen dabei nicht in den Sinn. Der Hass gegen Juden, Schwule, die USA oder anderen freien Lebensformen einer westlichen Gesellschaft, scheint stark in ihnen verwurzelt zu sein."
121580125458_10157603987840459_10157604002310459,2016-11-07T06:40:18+0000,Islam,Warum wenden sich immer mehr junge Menschen dem radikalen Islam zu? Diese Frage beschäftigte am Sonntagabend die Gäste von Anne Will.,Bosbach empört: Anne Will lässt Vollverschleierte für Kriegseinsatz werben,2016-11-07T06:49:48+0000,Jenna Wagner,1300834263285885_,"Weil sie dumm sind, schlaue Leute würden niemals auf solche Ideen kommen"
